transaction_id,customer_id,order_date,total_amount,status,payment_method,channel,store_id,promotion_id,discount_amount,,,,,quantity,price
260,303,2024-01-10 09:04:00,11.06,Pending,Mobile Pay,In-store,1,NULL,0,,,,,2,5.53
261,437,2023-08-21 10:04:00,20.24,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,4,5.06
262,707,2023-12-06 08:59:00,18.15,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,5,3.63
263,683,2023-08-26 19:32:00,17.95,Pending,Cash,Online,NULL,NULL,0,,,,,5,3.59
264,552,2023-06-23 18:07:00,3.41,Pending,Mobile Pay,Online,NULL,1,0.48,,,,,1,3.41
265,466,2023-07-07 08:36:00,9.12,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,3,3.04
266,668,2024-01-24 15:29:00,17.32,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,4,4.33
267,127,2024-02-22 20:58:00,18.7,Pending,Credit Card,In-store,3,NULL,0,,,,,5,3.74
268,576,2023-09-03 16:43:00,17.28,Pending,Cash,In-store,2,3,2.95,,,,,4,4.32
269,101,2024-05-25 08:03:00,25.3,Pending,Credit Card,In-store,3,NULL,0,,,,,5,5.06
270,116,2024-01-01 08:39:00,10.23,Pending,Cash,Online,NULL,NULL,0,,,,,3,3.41
271,534,2023-10-10 10:24:00,18.5,Pending,Credit Card,Online,NULL,NULL,0,,,,,5,3.7
272,308,2023-11-09 19:11:00,23.3,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,5,4.66
273,305,2024-05-26 11:26:00,5.92,Pending,Mobile Pay,In-store,3,NULL,0,,,,,2,2.96
274,454,2023-08-09 17:40:00,5.66,Pending,Cash,Online,NULL,5,1.08,,,,,2,2.83
275,265,2024-02-28 09:27:00,17.05,Pending,Credit Card,In-store,3,NULL,0,,,,,5,3.41
276,446,2024-04-12 19:27:00,15.18,Pending,Cash,In-store,1,NULL,0,,,,,3,5.06
277,579,2023-07-14 16:26:00,6.48,Pending,Credit Card,In-store,3,NULL,0,,,,,1,6.48
278,586,2024-03-29 12:46:00,3.63,Pending,Mobile Pay,In-store,1,2,0.48,,,,,1,3.63
279,244,2023-11-03 13:15:00,5.14,Pending,Credit Card,In-store,3,1,1.33,,,,,1,5.14
280,421,2023-06-24 11:24:00,6.82,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,2,3.41
281,133,2023-07-21 19:47:00,19.56,Pending,Cash,In-store,1,4,5.15,,,,,4,4.89
282,535,2023-08-04 18:44:00,25.3,Pending,Cash,In-store,1,NULL,0,,,,,5,5.06
283,504,2023-12-25 16:11:00,3.59,Pending,Mobile Pay,In-store,2,NULL,0,,,,,1,3.59
284,243,2023-10-05 08:22:00,3.74,Pending,Mobile Pay,In-store,1,4,0.41,,,,,1,3.74
285,272,2023-12-25 20:53:00,13.64,Pending,Cash,In-store,2,NULL,0,,,,,4,3.41
286,695,2024-02-22 08:43:00,9.12,Pending,Credit Card,Online,NULL,NULL,0,,,,,3,3.04
287,189,2023-10-23 15:21:00,15.42,Pending,Credit Card,Online,NULL,3,3.79,,,,,3,5.14
288,409,2023-06-22 12:38:00,7.02,Pending,Mobile Pay,Online,NULL,3,1.41,,,,,2,3.51
289,597,2023-09-26 15:33:00,17.95,Pending,Credit Card,In-store,1,NULL,0,,,,,5,3.59
290,462,2023-11-13 20:09:00,10.23,Pending,Credit Card,Online,NULL,NULL,0,,,,,3,3.41
291,131,2023-12-28 14:35:00,3.43,Pending,Credit Card,In-store,2,5,0.98,,,,,1,3.43
292,473,2024-02-14 17:00:00,3.78,Pending,Mobile Pay,In-store,2,NULL,0,,,,,1,3.78
293,497,2024-03-18 20:18:00,21.8,Pending,Cash,In-store,2,NULL,0,,,,,5,4.36
294,375,2023-07-24 08:33:00,8.72,Pending,Cash,Online,NULL,NULL,0,,,,,2,4.36
295,268,2024-02-14 20:22:00,18.7,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,5,3.74
296,327,2023-12-19 20:03:00,3.51,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,1,3.51
297,103,2023-11-27 15:11:00,25.52,Pending,Credit Card,In-store,2,NULL,0,,,,,4,6.38
298,675,2024-03-29 10:35:00,17.88,Pending,Cash,Online,NULL,NULL,0,,,,,3,5.96
299,360,2023-10-09 19:56:00,10.77,Pending,Credit Card,In-store,2,3,1.27,,,,,3,3.59
300,345,2023-10-19 13:43:00,14.52,Pending,Mobile Pay,In-store,2,4,2.26,,,,,4,3.63
301,270,2023-06-08 09:59:00,6.38,Pending,Cash,In-store,1,2,1.75,,,,,1,6.38
302,540,2024-05-13 11:47:00,10.28,Pending,Cash,Online,NULL,NULL,0,,,,,2,5.14
303,286,2023-06-11 19:15:00,3.78,Pending,Cash,Online,NULL,NULL,0,,,,,1,3.78
304,153,2023-11-18 09:04:00,7.4,Pending,Cash,Online,NULL,NULL,0,,,,,2,3.7
305,211,2024-04-09 10:09:00,3.63,Pending,Credit Card,In-store,3,NULL,0,,,,,1,3.63
306,684,2024-06-03 15:05:00,11.92,Pending,Credit Card,In-store,2,NULL,0,,,,,2,5.96
307,439,2024-01-24 17:03:00,15.2,Pending,Cash,In-store,1,NULL,0,,,,,5,3.04
308,387,2024-01-12 20:08:00,5.06,Pending,Credit Card,In-store,1,NULL,0,,,,,1,5.06
309,671,2023-10-07 19:17:00,8.66,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,2,4.33
310,373,2023-07-07 16:54:00,5.53,Pending,Cash,Online,NULL,NULL,0,,,,,1,5.53
311,412,2024-01-04 08:10:00,4.33,Pending,Cash,Online,NULL,1,1.21,,,,,1,4.33
312,159,2024-04-13 10:01:00,31.9,Pending,Cash,In-store,3,NULL,0,,,,,5,6.38
313,503,2023-12-22 12:51:00,14.52,Pending,Mobile Pay,In-store,3,NULL,0,,,,,4,3.63
314,278,2023-06-07 11:50:00,29.8,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,5,5.96
315,681,2023-11-03 11:42:00,18.5,Pending,Credit Card,Online,NULL,2,2.06,,,,,5,3.7
316,531,2023-12-04 10:12:00,19.28,Pending,Credit Card,Online,NULL,NULL,0,,,,,4,4.82
317,315,2023-07-23 19:29:00,17.32,Pending,Cash,Online,NULL,NULL,0,,,,,4,4.33
318,396,2023-10-22 15:32:00,8.64,Pending,Mobile Pay,In-store,2,NULL,0,,,,,2,4.32
319,483,2023-12-26 15:00:00,4.82,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,1,4.82
320,482,2023-07-23 18:49:00,10.53,Pending,Mobile Pay,In-store,2,4,1.31,,,,,3,3.51
321,599,2023-07-12 16:21:00,14.8,Pending,Credit Card,Online,NULL,NULL,0,,,,,4,3.7
322,695,2024-03-28 14:14:00,3.59,Pending,Cash,Online,NULL,NULL,0,,,,,1,3.59
323,472,2024-04-14 20:42:00,14.8,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,4,3.7
324,593,2023-11-08 11:24:00,14.46,Pending,Mobile Pay,In-store,3,5,2.53,,,,,3,4.82
325,546,2023-08-28 20:52:00,17.88,Pending,Mobile Pay,In-store,3,NULL,0,,,,,3,5.96
326,353,2024-02-05 09:49:00,8.88,Pending,Mobile Pay,In-store,2,NULL,0,,,,,3,2.96
327,598,2023-06-07 17:45:00,16.59,Pending,Mobile Pay,In-store,3,NULL,0,,,,,3,5.53
328,320,2023-08-29 10:02:00,3.59,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,1,3.59
329,472,2023-07-22 10:43:00,17.28,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,4,4.32
330,598,2024-03-06 20:22:00,17.44,Pending,Cash,In-store,3,5,2.2,,,,,4,4.36
331,269,2023-11-19 10:21:00,14.36,Pending,Mobile Pay,In-store,1,NULL,0,,,,,4,3.59
332,690,2023-06-12 16:36:00,14.36,Pending,Credit Card,Online,NULL,NULL,0,,,,,4,3.59
333,576,2024-02-07 18:09:00,25.92,Pending,Cash,Online,NULL,NULL,0,,,,,4,6.48
334,108,2024-02-25 18:41:00,18.9,Pending,Cash,Online,NULL,NULL,0,,,,,5,3.78
335,128,2024-02-08 15:03:00,19.14,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,3,6.38
336,611,2023-06-14 16:38:00,17.95,Pending,Credit Card,Online,NULL,1,3.44,,,,,5,3.59
337,457,2023-10-15 12:05:00,21.6,Pending,Credit Card,Online,NULL,NULL,0,,,,,5,4.32
338,564,2024-03-29 14:44:00,12.76,Pending,Cash,Online,NULL,NULL,0,,,,,2,6.38
339,195,2023-09-30 11:35:00,3.59,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,1,3.59
340,516,2024-04-24 14:36:00,17.95,Pending,Credit Card,Online,NULL,NULL,0,,,,,5,3.59
341,176,2023-11-02 09:20:00,25.3,Pending,Credit Card,Online,NULL,NULL,0,,,,,5,5.06
342,361,2023-12-04 13:33:00,3.74,Pending,Cash,In-store,2,NULL,0,,,,,1,3.74
343,245,2024-01-17 13:23:00,11.84,Pending,Cash,Online,NULL,NULL,0,,,,,4,2.96
344,543,2024-04-06 18:51:00,12.34,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,2,6.17
345,351,2023-09-22 16:34:00,10.89,Pending,Mobile Pay,Online,NULL,4,1.31,,,,,3,3.63
346,516,2024-05-12 08:58:00,10.28,Pending,Mobile Pay,In-store,3,NULL,0,,,,,2,5.14
347,396,2023-08-14 11:32:00,14.96,Pending,Cash,In-store,3,NULL,0,,,,,4,3.74
348,641,2023-06-10 17:28:00,17.55,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,5,3.51
349,387,2024-03-27 08:08:00,24.68,Pending,Mobile Pay,Online,NULL,3,5.8,,,,,4,6.17
350,567,2023-09-24 08:07:00,14.52,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,4,3.63
351,285,2023-12-06 11:08:00,23.84,Pending,Cash,Online,NULL,NULL,0,,,,,4,5.96
352,510,2023-07-17 20:59:00,18.9,Pending,Cash,Online,NULL,NULL,0,,,,,5,3.78
353,632,2023-12-19 09:28:00,19.56,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,4,4.89
354,259,2024-04-15 18:27:00,32.4,Pending,Cash,In-store,3,NULL,0,,,,,5,6.48
355,626,2023-06-09 10:12:00,11.92,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,2,5.96
356,274,2024-03-10 08:52:00,21.28,Pending,Cash,In-store,3,NULL,0,,,,,7,3.04
357,716,2024-05-18 18:59:00,19.14,Pending,Mobile Pay,In-store,3,NULL,0,,,,,3,6.38
358,145,2024-02-09 13:55:00,27.65,Pending,Mobile Pay,In-store,2,NULL,0,,,,,5,5.53
359,412,2023-12-20 20:53:00,23.3,Pending,Cash,In-store,2,NULL,0,,,,,5,4.66
360,603,2024-05-10 09:29:00,13.64,Pending,Cash,Online,NULL,3,3.03,,,,,4,3.41
361,496,2023-08-03 14:08:00,18.64,Pending,Credit Card,In-store,1,NULL,0,,,,,4,4.66
362,203,2023-10-17 11:32:00,8.49,Pending,Credit Card,Online,NULL,NULL,0,,,,,3,2.83
363,676,2023-08-11 10:28:00,20.24,Pending,Credit Card,Online,NULL,NULL,0,,,,,4,5.06
364,515,2023-10-01 15:25:00,11.22,Pending,Cash,Online,NULL,NULL,0,,,,,3,3.74
365,147,2023-11-30 14:00:00,7.02,Pending,Cash,In-store,2,NULL,0,,,,,2,3.51
366,332,2023-10-11 14:59:00,4.82,Pending,Mobile Pay,In-store,3,NULL,0,,,,,1,4.82
367,254,2023-09-04 16:22:00,6.82,Pending,Mobile Pay,In-store,1,NULL,0,,,,,2,3.41
368,607,2023-08-23 19:37:00,19.44,Pending,Cash,Online,NULL,5,2.63,,,,,3,6.48
369,647,2023-06-25 12:07:00,30.85,Pending,Credit Card,Online,NULL,NULL,0,,,,,5,6.17
370,437,2023-09-18 14:04:00,15.42,Pending,Mobile Pay,In-store,2,NULL,0,,,,,3,5.14
371,478,2023-08-04 08:55:00,3.63,Pending,Credit Card,Online,NULL,NULL,0,,,,,1,3.63
372,145,2024-04-12 17:25:00,19.44,Pending,Credit Card,In-store,2,NULL,0,,,,,3,6.48
373,352,2023-06-29 08:28:00,18.9,Pending,Credit Card,Online,NULL,NULL,0,,,,,5,3.78
374,434,2024-01-20 17:16:00,7.18,Pending,Mobile Pay,In-store,1,NULL,0,,,,,2,3.59
375,523,2024-02-17 18:44:00,10.28,Pending,Cash,Online,NULL,NULL,0,,,,,2,5.14
376,317,2023-07-21 19:08:00,5.92,Pending,Credit Card,In-store,3,4,0.63,,,,,2,2.96
377,247,2024-05-08 15:32:00,18.51,Pending,Cash,Online,NULL,1,5.38,,,,,3,6.17
378,593,2023-09-27 18:10:00,5.92,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,2,2.96
379,238,2024-02-03 08:22:00,19.28,Pending,Mobile Pay,In-store,2,1,4.31,,,,,4,4.82
380,229,2024-02-29 18:56:00,6.82,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,2,3.41
381,497,2023-10-22 10:00:00,13.98,Pending,Cash,In-store,1,NULL,0,,,,,3,4.66
382,140,2024-02-12 13:12:00,14.36,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,4,3.59
383,265,2023-11-19 18:41:00,3.63,Pending,Cash,In-store,3,5,0.96,,,,,1,3.63
384,600,2024-05-07 18:05:00,3.43,Pending,Cash,In-store,2,NULL,0,,,,,1,3.43
385,365,2024-03-28 09:56:00,17.88,Pending,Cash,In-store,1,NULL,0,,,,,3,5.96
386,364,2023-12-28 19:49:00,12.96,Pending,Credit Card,In-store,3,NULL,0,,,,,2,6.48
387,665,2023-11-03 11:18:00,11.32,Pending,Credit Card,In-store,3,NULL,0,,,,,4,2.83
388,418,2023-08-31 12:59:00,15.12,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,4,3.78
389,719,2023-07-04 15:04:00,31.9,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,5,6.38
390,442,2023-10-10 10:56:00,2.96,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,1,2.96
391,470,2024-01-08 13:29:00,11.34,Pending,Credit Card,Online,NULL,NULL,0,,,,,3,3.78
392,123,2023-06-26 17:05:00,4.66,Pending,Cash,In-store,1,NULL,0,,,,,1,4.66
393,585,2024-02-26 08:39:00,9.64,Pending,Cash,In-store,2,NULL,0,,,,,2,4.82
394,373,2023-12-25 09:31:00,4.32,Pending,Credit Card,Online,NULL,NULL,0,,,,,1,4.32
395,527,2023-12-19 18:02:00,21.8,Pending,Credit Card,In-store,3,1,4.11,,,,,5,4.36
396,680,2023-11-17 14:11:00,11.92,Pending,Credit Card,Online,NULL,NULL,0,,,,,2,5.96
397,677,2024-03-22 08:58:00,4.33,Pending,Cash,Online,NULL,3,0.78,,,,,1,4.33
398,718,2023-06-30 15:32:00,17.44,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,4,4.36
399,91,2023-06-27 13:05:00,13.98,Pending,Credit Card,In-store,2,3,2,,,,,3,4.66
400,518,2024-03-07 12:38:00,9.64,Pending,Credit Card,Online,NULL,NULL,0,,,,,2,4.82
401,509,2024-05-03 11:25:00,10.77,Pending,Cash,In-store,3,NULL,0,,,,,3,3.59
402,374,2023-09-23 13:41:00,13.72,Pending,Cash,In-store,1,NULL,0,,,,,4,3.43
403,461,2024-05-11 08:32:00,11.22,Pending,Cash,Online,NULL,3,1.88,,,,,3,3.74
404,599,2023-11-13 17:48:00,5.92,Pending,Mobile Pay,In-store,3,NULL,0,,,,,2,2.96
405,247,2024-01-23 16:41:00,3.43,Pending,Credit Card,Online,NULL,4,0.43,,,,,1,3.43
406,689,2023-10-28 19:01:00,14.96,Pending,Mobile Pay,In-store,3,NULL,0,,,,,4,3.74
407,142,2024-03-10 10:53:00,4.32,Pending,Cash,Online,NULL,NULL,0,,,,,1,4.32
408,181,2023-06-06 16:57:00,25.3,Pending,Mobile Pay,Online,NULL,3,2.99,,,,,5,5.06
409,701,2024-02-01 10:03:00,10.29,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,3,3.43
410,71,2024-01-07 14:08:00,4.36,Pending,Credit Card,In-store,1,2,0.87,,,,,1,4.36
411,460,2024-03-06 09:59:00,17.28,Pending,Mobile Pay,Online,NULL,3,1.73,,,,,4,4.32
412,579,2023-12-08 16:26:00,15.12,Pending,Credit Card,In-store,3,NULL,0,,,,,4,3.78
413,600,2024-01-25 15:51:00,13.64,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,4,3.41
414,193,2023-12-17 13:35:00,13.64,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,4,3.41
415,244,2023-09-11 11:20:00,14.15,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,5,2.83
416,90,2024-03-24 16:50:00,14.52,Pending,Cash,Online,NULL,NULL,0,,,,,4,3.63
417,626,2023-07-22 19:12:00,17.32,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,4,4.33
418,659,2024-05-15 16:23:00,6.82,Pending,Mobile Pay,Online,NULL,1,1.27,,,,,2,3.41
419,418,2024-03-02 17:57:00,12.16,Pending,Cash,In-store,3,NULL,0,,,,,4,3.04
420,511,2023-06-07 15:54:00,8.49,Pending,Mobile Pay,In-store,3,NULL,0,,,,,3,2.83
421,52,2024-02-12 08:22:00,13.98,Pending,Credit Card,In-store,1,NULL,0,,,,,3,4.66
422,37,2023-10-16 19:30:00,25.3,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,5,5.06
423,283,2024-04-16 17:51:00,15.18,Pending,Cash,Online,NULL,NULL,0,,,,,3,5.06
424,717,2023-10-02 09:16:00,14.15,Pending,Credit Card,In-store,1,3,2.78,,,,,5,2.83
425,442,2023-09-19 09:59:00,23.84,Pending,Credit Card,Online,NULL,NULL,0,,,,,4,5.96
426,296,2023-12-03 17:18:00,14.8,Pending,Mobile Pay,In-store,2,NULL,0,,,,,4,3.7
427,523,2023-06-11 16:06:00,11.22,Pending,Credit Card,In-store,3,NULL,0,,,,,3,3.74
428,615,2023-06-09 13:17:00,10.28,Pending,Credit Card,Online,NULL,3,2.73,,,,,2,5.14
429,542,2023-10-21 13:21:00,10.53,Pending,Mobile Pay,In-store,2,3,2.67,,,,,3,3.51
430,215,2023-06-14 16:59:00,6.38,Pending,Credit Card,In-store,3,NULL,0,,,,,1,6.38
431,309,2024-04-27 16:43:00,15.12,Pending,Cash,In-store,2,NULL,0,,,,,4,3.78
432,518,2024-03-03 16:06:00,29.8,Pending,Mobile Pay,Online,NULL,1,8.1,,,,,5,5.96
433,710,2023-12-02 10:40:00,17.05,Pending,Mobile Pay,In-store,3,NULL,0,,,,,5,3.41
434,496,2024-01-06 12:11:00,18.51,Pending,Mobile Pay,In-store,3,NULL,0,,,,,3,6.17
435,466,2024-02-21 08:59:00,13.98,Pending,Credit Card,In-store,2,NULL,0,,,,,3,4.66
436,193,2023-10-15 11:09:00,5.14,Pending,Credit Card,In-store,2,NULL,0,,,,,1,5.14
437,665,2024-05-20 16:26:00,10.12,Pending,Cash,Online,NULL,NULL,0,,,,,2,5.06
438,401,2024-01-08 16:59:00,5.92,Pending,Cash,Online,NULL,NULL,0,,,,,2,2.96
439,281,2023-08-19 11:12:00,14.96,Pending,Cash,In-store,2,NULL,0,,,,,4,3.74
440,153,2024-05-27 12:34:00,6.48,Pending,Cash,Online,NULL,NULL,0,,,,,1,6.48
441,344,2023-11-16 19:40:00,6.48,Pending,Mobile Pay,In-store,3,NULL,0,,,,,1,6.48
442,682,2024-01-30 08:35:00,7.48,Pending,Mobile Pay,Online,NULL,5,1.91,,,,,2,3.74
443,354,2023-08-05 11:00:00,17.15,Pending,Mobile Pay,Online,NULL,3,3.83,,,,,5,3.43
444,422,2023-11-10 12:21:00,7.48,Pending,Cash,Online,NULL,NULL,0,,,,,2,3.74
445,326,2024-05-17 18:31:00,24.1,Pending,Cash,In-store,3,NULL,0,,,,,5,4.82
446,316,2023-11-03 09:56:00,3.04,Pending,Credit Card,In-store,3,NULL,0,,,,,1,3.04
447,249,2023-07-02 11:30:00,9.78,Pending,Cash,In-store,3,NULL,0,,,,,2,4.89
448,585,2024-01-19 14:17:00,7.4,Pending,Cash,In-store,3,NULL,0,,,,,2,3.7
449,528,2023-08-12 14:07:00,17.44,Pending,Credit Card,Online,NULL,5,3.99,,,,,4,4.36
450,134,2023-08-29 15:40:00,11.34,Pending,Credit Card,Online,NULL,NULL,0,,,,,3,3.78
451,334,2024-05-27 19:05:00,23.3,Pending,Credit Card,Online,NULL,NULL,0,,,,,5,4.66
452,244,2024-04-01 14:57:00,22.12,Pending,Cash,In-store,3,NULL,0,,,,,4,5.53
453,341,2023-12-21 09:48:00,23.84,Pending,Cash,In-store,2,NULL,0,,,,,4,5.96
454,82,2024-03-18 09:29:00,4.33,Pending,Cash,In-store,3,NULL,0,,,,,1,4.33
455,373,2023-07-22 08:09:00,3.41,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,1,3.41
456,474,2023-09-11 16:46:00,7.48,Pending,Credit Card,Online,NULL,4,1.43,,,,,2,3.74
457,501,2023-12-09 18:51:00,4.82,Pending,Mobile Pay,In-store,1,NULL,0,,,,,1,4.82
458,553,2024-02-01 18:44:00,11.32,Pending,Cash,Online,NULL,3,2.58,,,,,4,2.83
459,194,2023-10-30 20:45:00,3.41,Pending,Cash,Online,NULL,NULL,0,,,,,1,3.41
460,622,2023-08-29 16:28:00,4.36,Pending,Credit Card,In-store,3,NULL,0,,,,,1,4.36
461,564,2024-05-26 09:14:00,25.7,Pending,Credit Card,In-store,2,NULL,0,,,,,5,5.14
462,345,2023-08-22 13:10:00,13.72,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,4,3.43
463,339,2023-12-17 15:12:00,14.52,Pending,Cash,In-store,1,1,1.84,,,,,4,3.63
464,463,2023-09-20 18:23:00,3.74,Pending,Mobile Pay,In-store,3,NULL,0,,,,,1,3.74
465,301,2023-10-16 16:05:00,12.99,Pending,Credit Card,In-store,2,5,1.46,,,,,3,4.33
466,433,2023-06-28 18:36:00,8.66,Pending,Credit Card,Online,NULL,NULL,0,,,,,2,4.33
467,513,2023-06-11 09:22:00,8.64,Pending,Credit Card,Online,NULL,NULL,0,,,,,2,4.32
468,260,2024-01-11 15:16:00,15.2,Pending,Cash,In-store,3,NULL,0,,,,,5,3.04
469,553,2023-06-30 12:23:00,14.52,Pending,Credit Card,In-store,2,NULL,0,,,,,4,3.63
470,614,2024-03-18 10:49:00,10.12,Pending,Cash,Online,NULL,NULL,0,,,,,2,5.06
471,162,2024-04-16 16:05:00,10.29,Pending,Credit Card,In-store,1,NULL,0,,,,,3,3.43
472,685,2023-11-16 09:53:00,11.1,Pending,Credit Card,Online,NULL,NULL,0,,,,,3,3.7
473,720,2023-10-04 11:39:00,9.12,Pending,Credit Card,In-store,1,5,2.17,,,,,3,3.04
474,304,2023-07-20 12:53:00,13.08,Pending,Mobile Pay,In-store,1,2,1.94,,,,,3,4.36
475,9,2023-06-13 16:14:00,10.53,Pending,Cash,In-store,2,NULL,0,,,,,3,3.51
476,511,2024-02-01 17:20:00,11.22,Pending,Credit Card,In-store,1,1,1.6,,,,,3,3.74
477,216,2023-12-03 15:35:00,5.06,Pending,Credit Card,In-store,1,NULL,0,,,,,1,5.06
478,289,2023-11-02 13:15:00,12.16,Pending,Cash,Online,NULL,NULL,0,,,,,4,3.04
479,284,2023-10-25 12:15:00,24.68,Pending,Cash,In-store,1,NULL,0,,,,,4,6.17
480,427,2024-03-30 18:34:00,18.64,Pending,Cash,In-store,3,4,2.49,,,,,4,4.66
481,448,2024-02-15 13:14:00,22.12,Pending,Mobile Pay,In-store,2,3,5.56,,,,,4,5.53
482,572,2023-08-07 10:45:00,6.86,Pending,Cash,Online,NULL,NULL,0,,,,,2,3.43
483,297,2024-02-01 09:22:00,17.05,Pending,Credit Card,In-store,2,NULL,0,,,,,5,3.41
484,354,2024-02-20 20:26:00,3.63,Pending,Credit Card,In-store,2,3,0.45,,,,,1,3.63
485,524,2024-02-14 19:11:00,7.02,Pending,Credit Card,In-store,3,NULL,0,,,,,2,3.51
486,589,2023-10-26 20:19:00,4.66,Pending,Cash,Online,NULL,NULL,0,,,,,1,4.66
487,128,2023-09-30 08:09:00,7.02,Pending,Credit Card,Online,NULL,NULL,0,,,,,2,3.51
488,149,2024-02-05 08:12:00,13.08,Pending,Cash,Online,NULL,NULL,0,,,,,3,4.36
489,210,2024-04-13 08:04:00,11.32,Pending,Credit Card,In-store,1,3,1.98,,,,,4,2.83
490,149,2024-05-21 18:27:00,6.17,Pending,Cash,Online,NULL,NULL,0,,,,,1,6.17
491,228,2024-01-08 09:21:00,8.72,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,2,4.36
492,213,2024-03-16 09:14:00,9.12,Pending,Credit Card,Online,NULL,NULL,0,,,,,3,3.04
493,268,2023-11-17 16:36:00,17.05,Pending,Credit Card,In-store,3,NULL,0,,,,,5,3.41
494,630,2024-03-27 16:29:00,3.43,Pending,Cash,Online,NULL,NULL,0,,,,,1,3.43
495,486,2023-12-15 09:06:00,6.86,Pending,Cash,Online,NULL,NULL,0,,,,,2,3.43
496,217,2023-11-15 19:32:00,25.7,Pending,Mobile Pay,In-store,3,2,6.41,,,,,5,5.14
497,392,2023-10-22 15:32:00,10.77,Pending,Cash,Online,NULL,NULL,0,,,,,3,3.59
498,423,2024-01-20 08:16:00,14.15,Pending,Credit Card,In-store,1,NULL,0,,,,,5,2.83
499,143,2024-02-03 11:41:00,11.84,Pending,Credit Card,In-store,1,NULL,0,,,,,4,2.96
500,609,2023-11-01 18:48:00,14.52,Pending,Credit Card,In-store,2,NULL,0,,,,,4,3.63
501,292,2024-05-07 18:27:00,4.82,Pending,Cash,Online,NULL,NULL,0,,,,,1,4.82
502,145,2023-06-29 15:06:00,17.05,Pending,Mobile Pay,In-store,2,NULL,0,,,,,5,3.41
503,600,2023-09-12 17:29:00,3.74,Pending,Mobile Pay,In-store,3,NULL,0,,,,,1,3.74
504,280,2023-07-18 10:07:00,24.1,Pending,Credit Card,In-store,3,NULL,0,,,,,5,4.82
505,283,2023-12-05 17:50:00,19.56,Pending,Cash,In-store,1,NULL,0,,,,,4,4.89
506,112,2024-01-05 14:06:00,31.9,Pending,Mobile Pay,In-store,3,4,3.99,,,,,5,6.38
507,143,2024-01-01 20:01:00,18.5,Pending,Cash,Online,NULL,NULL,0,,,,,5,3.7
508,224,2023-06-27 12:43:00,7.26,Pending,Credit Card,In-store,1,5,0.93,,,,,2,3.63
509,323,2023-10-22 15:06:00,9.12,Pending,Cash,Online,NULL,NULL,0,,,,,3,3.04
510,531,2023-11-02 13:42:00,19.44,Pending,Credit Card,In-store,2,NULL,0,,,,,3,6.48
511,701,2023-06-25 15:04:00,9.64,Pending,Mobile Pay,In-store,2,NULL,0,,,,,2,4.82
512,34,2023-07-23 18:39:00,25.52,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,4,6.38
513,564,2024-01-05 13:22:00,8.49,Pending,Mobile Pay,In-store,2,2,1.47,,,,,3,2.83
514,287,2023-12-12 17:51:00,2.83,Pending,Cash,In-store,1,5,0.3,,,,,1,2.83
515,644,2024-04-12 11:17:00,13.64,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,4,3.41
516,225,2023-09-28 09:41:00,5.06,Pending,Credit Card,Online,NULL,NULL,0,,,,,1,5.06
517,641,2023-08-11 11:20:00,11.1,Pending,Cash,In-store,2,NULL,0,,,,,3,3.7
518,588,2024-04-06 17:53:00,9.12,Pending,Cash,Online,NULL,NULL,0,,,,,3,3.04
519,717,2024-04-14 20:19:00,7.18,Pending,Credit Card,Online,NULL,NULL,0,,,,,2,3.59
